0.000144,0.000170,0.000250,0.000322,0.000429,0.000512,0.000600,0.000709,0.000808,0.000911,0.001049,0.001195,0.001374,0.001597,0.001742,0.001923,0.002133,0.002403,0.002624,0.002879,0.003191,0.003510,0.003844,0.004184,0.004504,0.004825,0.005204,0.005590,0.005962,0.006379,0.006851,0.007280,0.007661,0.008136,0.008559,0.009026,0.009510,0.009990,0.010468,0.011016,0.011558,0.012080,0.012700,0.013246,0.013864,0.014454,0.015118,0.015666,0.016293,0.017018,0.017695,0.018459,0.019135,0.019824,0.020455,0.021157,0.021876,0.022699,0.023399,0.024125,0.024896,0.025727,0.026622,0.027441,0.028238,0.029212,0.030063,0.030953,0.031855,0.032806,0.033691,0.034642,0.035589,0.036550,0.037514,0.038591,0.039558,0.040549,0.041607,0.042648,0.043648,0.044740,0.045846,0.046896,0.047944,0.049049,0.050175,0.051291,0.052427,0.053520,0.054676,0.055853,0.057045,0.058331,0.059453,0.060739,0.061881,0.063254,0.064501,0.065771,0.067124,0.068314,0.069591,0.070997,0.072420,0.073878,0.075294,0.076724,0.078171,0.079560,0.081029,0.082408,0.083860,0.085373,0.086808,0.088259,0.089833,0.091395,0.093035,0.094741,0.096280,0.097837,0.099497,0.101169,0.103023,0.104450,0.105826,0.107331,0.109073,0.110747,0.112474,0.114487,0.116347,0.118219,0.120079,0.122072,0.123945,0.125837,0.127827,0.129707,0.131882,0.134008,0.136043,0.138080,0.139981,0.141970,0.143876,0.145883,0.148012,0.150095,0.152272,0.154392,0.156543,0.158970,0.161147,0.163357,0.165439,0.167614,0.169622,0.171959,0.174184,0.176519,0.178799,0.181023,0.183268,0.185623,0.187817,0.190234,0.192417,0.194755,0.196997,0.199392,0.201706,0.204265,0.206586,0.209044,0.211498,0.214033,0.216529,0.219061,0.221455,0.223823,0.226252,0.228748,0.231234,0.233800,0.236265,0.238757,0.241301,0.243891,0.246263,0.248736,0.251300,0.254034,0.256699,0.259398,0.262005,0.264574,0.267140,0.270058,0.272609,0.275234,0.277971,0.280678,0.283298,0.286169,0.288996,0.291889,0.294784,0.297625,0.300396,0.303322,0.306089,0.308825,0.311611,0.314609,0.317604,0.320575,0.323606,0.326574,0.329444,0.332492,0.335377,0.338224,0.341049,0.343999,0.346905,0.349886,0.352763,0.355749,0.358601,0.361611,0.364638,0.367712,0.370561,0.373564,0.376744,0.379775,0.382952,0.385908,0.388893,0.392075,0.395115,0.398354,0.401741,0.405129,0.408443,0.411730,0.414853,0.418341,0.421675,0.425108,0.428512,0.431979,0.435419,0.439001,0.442639,0.446343,0.449693,0.453293,0.456845,0.460537,0.463996,0.467844,0.471406,0.474956,0.478600,0.482393,0.485812,0.489592,0.493360,0.497182,0.500847,0.504460,0.508014,0.511834,0.515516,0.518967,0.522551,0.526490,0.530087,0.533950,0.537931,0.541978,0.545812,0.549685,0.553421,0.557377,0.561213,0.565198,0.568901,0.572629,0.576155,0.579955,0.583652,0.587512,0.591381,0.595319,0.599149,0.603057,0.606741,0.610799,0.614762,0.618874,0.623187,0.627469,0.631582,0.635623,0.639476,0.643685,0.647661,0.651662,0.655673,0.659665,0.663813,0.667882,0.671555,0.675575,0.679313,0.683341,0.687220,0.691200,0.695060,0.699336,0.703273,0.707263,0.711042,0.715186,0.719154,0.723139,0.727215,0.731879,0.736574,0.741294,0.745816,0.750484,0.755138,0.760010,0.764819,0.769445,0.773973,0.778637,0.783014,0.787597,0.792084,0.796690,0.801355,0.805958,0.810289,0.814700,0.819038,0.823604,0.827984,0.832609,0.837207,0.842065,0.846646,0.851477,0.856172,0.861011,0.865620,0.870472,0.875156,0.879893,0.884419,0.889203,0.893692,0.898434,0.902905,0.907345,0.911859,0.916727,0.921302,0.926389,0.931079,0.935987,0.940888,0.945605,0.950378,0.955081,0.959719,0.964502,0.969175,0.973751,0.978355,0.983336,0.988210,0.992943,0.997686,1.002542,1.007584,1.012718,1.017566,1.022702,1.027480,1.032532,1.037412,1.042731,1.047763,1.052965,1.058117,1.063227,1.068307,1.073565,1.078612,1.083567,1.088688,1.094102,1.099349,1.104802,1.109865,1.115068,1.120333,1.125762,1.130906,1.136424,1.141673,1.147172,1.152439,1.157686,1.163243,1.168795,1.174411,1.180228,1.185809,1.191279,1.196752,1.202403,1.207582,1.212968,1.218283,1.223855,1.229182,1.234703,1.240276,1.246071,1.251650,1.257721,1.263534,1.269502,1.274911,1.280621,1.285910,1.291607,1.297146,1.302699,1.308270,1.314183,1.319987,1.325635,1.331298,1.336863,1.342481,1.348134,1.353477,1.359054,1.365007,1.370863,1.376711,1.383029,1.389421,1.395426,1.401320,1.407326,1.413137,1.418929,1.424353,1.430399,1.436271,1.442169,1.448047,1.454011,1.459803,1.465774,1.472114,1.478378,1.484458,1.490846,1.496986,1.503529,1.509413,1.515940,1.522106,1.528331,1.534698,1.540815,1.546798,1.553281,1.559380,1.565787,1.571978,1.578293,1.584354,1.590623,1.596412,1.602723,1.608667,1.614891,1.620900,1.627685,1.634109,1.640939,1.647279,1.653751,1.659519,1.665825,1.672575,1.679146,1.686426,1.693380,1.699982,1.706632,1.713109,1.720134,1.726812,1.733960,1.740783,1.747797,1.754230,1.760898,1.767795,1.774610,1.781072,1.788927,1.795661,1.802637,1.809481,1.816406,1.822838,1.829052,1.835537,1.842495,1.848990,1.855860,1.862610,1.869544,1.876385,1.882746,1.889334,1.896927,1.903698,1.910648,1.917114,1.924583,1.931400,1.938399,1.944705,1.952081,1.959063,1.966977,1.974514,1.982172,1.989174,1.996475,2.003523,2.011055,2.017896,2.025220,2.032385,2.039571,2.046741,2.054180,2.061465,2.069066,2.076368,2.083986,2.091434,2.099237,2.106851,2.114616,2.122122,2.129820,2.137179,2.144654,2.152201,2.160064,2.168069,2.175931,2.183455,2.191546,2.199183,2.207153,2.214404,2.221944,2.229467,2.237249,2.244179,2.251889,2.259350,2.267414,2.275042,2.282817,2.290808,2.298983,2.307191,2.315058,2.322684,2.330196,2.337746,2.345486,2.353510,2.361454,2.368772,2.376982,2.384524,2.392228,2.399844,2.407951,2.415874,2.423563,2.430970,2.439044,2.447139,2.455320,2.463329,2.471719,2.479695,2.488293,2.496515,2.505032,2.513077,2.521111,2.529008,2.537215,2.545646,2.554035,2.562167,2.570770,2.579063,2.587759,2.595909,2.604351,2.612335,2.620906,2.629010,2.637494,2.645586,2.654370,2.663255,2.671323,2.679241,2.687436,2.695604,2.704123,2.711986,2.720399,2.728326,2.736806,2.745502,2.754422,2.762874,2.771055,2.779306,2.787870,2.796025,2.804705,2.812646,2.820888,2.828822,2.836835,2.844707,2.852692,2.860827,2.869275,2.877853,2.886735,2.894849,2.902967,2.910728,2.919201,2.927302,2.935580,2.943896,2.952348,2.960576,2.969414,2.977597,2.986415,2.994876,3.003286,3.012060,3.021090,3.030121,3.039102,3.047502,3.056421,3.065293,3.074346,3.082776,3.091613,3.099976,3.108350,3.116542,3.125588,3.134625,3.143846,3.152493,3.161698,3.170370,3.179626,3.188455,3.197840,3.206583,3.216280,3.225441,3.234896,3.243963,3.253674,3.262686,3.271981,3.281315,3.291185,3.300637,3.310002,3.319064,3.328622,3.337889,3.347695,3.356481,3.366142,3.375211,3.384762,3.394349,3.403723,3.412847,3.422729,3.432745,3.443018,3.452844,3.463285,3.473367,3.483284,3.492730,3.502562,3.511804,3.521946,3.531509,3.541235,3.550811,3.560815,3.570737,3.580110,3.589339,3.599018,3.608225,3.617507,3.626501,3.635859,3.645379,3.654498,3.663637,3.673093,3.682263,3.691667,3.700967,3.710896,3.720117,3.729948,3.739688,3.749288,3.758228,3.768096,3.778009,3.787694,3.798054,3.807591,3.816965,3.826572,3.836398,3.845994,3.855572,3.866064,3.876364,3.886707,3.896508,3.906444,3.916131,3.926007,3.935589,3.945346,3.955122,3.965174,3.975017,3.985466,3.996238,4.006966,4.017532,4.027761,4.037962,4.048216,4.058168,4.069489,4.080497,4.091005,4.101050,4.111299,4.121510,4.132047,4.142354,4.152501,4.161999,4.172090,4.182124,4.192589,4.201955,4.212081,4.221774,4.231726,4.241422,4.251997,4.262291,4.272919,4.282994,4.293722,4.304094,4.314922,4.325941,4.337222,4.348060,4.359415,4.370297,4.381563,4.392756,4.404243,4.414588,4.424930,4.435740,4.446776,4.457973,4.469553,4.480562,4.491872,4.502600,4.513884,4.524393,4.535947,4.547559,4.558903,4.570275,4.581498,4.592476,4.603183,4.613608,4.623982,4.634464,4.645537,4.656073,4.667072,4.677616,4.688659,4.699302,4.710464,4.721603,4.732993,4.743530,4.754622,4.765325,4.776498,4.787294,4.798682,4.809397,4.820523,4.831251,4.842326,4.853105,4.864082,4.874827,4.885532,4.896440,4.907506,4.918427,4.929745,4.940679,4.952057,4.963283,4.974631,4.985497,4.997055,5.008667,5.020748,5.032500,5.044678,5.056853,5.069058,5.080854,5.092760,5.103862,5.115726,5.127121,5.138532,5.149671,5.161494,5.173212,5.185126,5.196637,5.208682,5.220232,5.232222,5.244318,5.256973,5.268296,5.280264,5.291353,5.303437,5.315132,5.327078,5.338002,5.349868,5.361311,5.373146,5.384646,5.395915,5.407333,5.420024,5.432281,5.445256,5.456917,5.469013,5.480186,5.492527,5.504266,5.516564,5.528455,5.540880,5.553207,5.565454,5.577292,5.589043,5.600432,5.612359,5.623897,5.635734,5.647870,5.660105,5.671785,5.684031,5.696041,5.708268,5.719974,5.732382,5.744806,5.757368,5.769843,5.783328,5.795995,5.809443,5.821829,5.834507,5.846113,5.858277,5.869891,5.882266,5.894230,5.906705,5.918633,5.930775,5.942676,5.954840,5.966891,5.978963,5.990596,6.002304,6.013485,6.025695,6.036683,6.048924,6.060593,6.073185,6.084990,6.097655,6.109649,6.122146,6.134165,6.146692,6.158219,6.170115,6.181703,6.193973,6.205582,6.217592,6.229735,6.242615,6.255069,6.267204,6.279033,6.289998,6.300631,6.311144,6.321404,6.331805,6.342419,6.352883,6.362447,6.371256,6.378754,6.385979,6.392677,6.399240,6.404688,6.410304
1.000024,1.000024,1.000038,1.000021,1.000021,1.000014,1.000012,1.000013,1.000009,1.000009,1.000011,1.000010,1.000013,1.000015,1.000008,1.000010,1.000011,1.000013,1.000010,1.000011,1.000013,1.000013,1.000013,1.000012,1.000011,1.000011,1.000012,1.000012,1.000011,1.000012,1.000013,1.000012,1.000010,1.000012,1.000010,1.000011,1.000011,1.000011,1.000011,1.000012,1.000011,1.000011,1.000012,1.000010,1.000012,1.000011,1.000012,1.000010,1.000011,1.000013,1.000012,1.000013,1.000011,1.000011,1.000010,1.000011,1.000010,1.000012,1.000010,1.000010,1.000011,1.000011,1.000012,1.000011,1.000010,1.000013,1.000011,1.000011,1.000011,1.000012,1.000011,1.000011,1.000011,1.000011,1.000011,1.000012,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000011,1.000010,1.000010,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000012,1.000010,1.000011,1.000010,1.000012,1.000011,1.000011,1.000011,1.000010,1.000010,1.000011,1.000011,1.000012,1.000011,1.000011,1.000011,1.000010,1.000011,1.000010,1.000011,1.000011,1.000010,1.000010,1.000011,1.000011,1.000011,1.000012,1.000011,1.000011,1.000012,1.000012,1.000013,1.000010,1.000009,1.000010,1.000012,1.000011,1.000011,1.000013,1.000012,1.000012,1.000012,1.000013,1.000012,1.000012,1.000012,1.000011,1.000013,1.000013,1.000012,1.000012,1.000011,1.000012,1.000011,1.000011,1.000012,1.000012,1.000012,1.000012,1.000012,1.000014,1.000012,1.000012,1.000011,1.000012,1.000011,1.000013,1.000012,1.000012,1.000012,1.000012,1.000012,1.000012,1.000011,1.000012,1.000011,1.000012,1.000011,1.000012,1.000011,1.000013,1.000011,1.000012,1.000012,1.000012,1.000012,1.000012,1.000011,1.000011,1.000011,1.000012,1.000011,1.000012,1.000011,1.000011,1.000011,1.000012,1.000010,1.000011,1.000011,1.000012,1.000012,1.000012,1.000011,1.000011,1.000011,1.000013,1.000011,1.000011,1.000012,1.000011,1.000011,1.000012,1.000012,1.000012,1.000012,1.000012,1.000011,1.000012,1.000011,1.000011,1.000011,1.000012,1.000012,1.000011,1.000012,1.000011,1.000011,1.000012,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000011,1.000010,1.000010,1.000011,1.000011,1.000011,1.000012,1.000012,1.000011,1.000011,1.000011,1.000012,1.000011,1.000012,1.000011,1.000012,1.000011,1.000012,1.000012,1.000012,1.000011,1.000012,1.000012,1.000012,1.000011,1.000013,1.000011,1.000011,1.000011,1.000012,1.000011,1.000012,1.000012,1.000012,1.000011,1.000011,1.000011,1.000012,1.000011,1.000011,1.000011,1.000012,1.000011,1.000012,1.000012,1.000012,1.000011,1.000012,1.000011,1.000012,1.000011,1.000012,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000012,1.000012,1.000011,1.000011,1.000010,1.000012,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000010,1.000011,1.000010,1.000010,1.000010,1.000011,1.000010,1.000010,1.000010,1.000011,1.000010,1.000010,1.000010,1.000012,1.000012,1.000012,1.000011,1.000012,1.000012,1.000012,1.000012,1.000011,1.000011,1.000012,1.000011,1.000011,1.000011,1.000011,1.000012,1.000011,1.000010,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000012,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000010,1.000011,1.000010,1.000010,1.000010,1.000011,1.000010,1.000012,1.000011,1.000011,1.000011,1.000010,1.000011,1.000010,1.000010,1.000011,1.000010,1.000010,1.000010,1.000011,1.000010,1.000010,1.000010,1.000011,1.000011,1.000011,1.000010,1.000011,1.000010,1.000011,1.000010,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000012,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000010,1.000011,1.000010,1.000011,1.000011,1.000011,1.000011,1.000012,1.000011,1.000012,1.000010,1.000011,1.000010,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000011,1.000011,1.000010,1.000010,1.000011,1.000010,1.000010,1.000011,1.000011,1.000011,1.000012,1.000012,1.000011,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000011,1.000012,1.000011,1.000012,1.000010,1.000012,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000010,1.000011,1.000011,1.000011,1.000010,1.000011,1.000010,1.000011,1.000010,1.000011,1.000010,1.000012,1.000011,1.000012,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000012,1.000012,1.000011,1.000011,1.000011,1.000012,1.000011,1.000012,1.000011,1.000012,1.000010,1.000011,1.000011,1.000011,1.000010,1.000013,1.000011,1.000011,1.000011,1.000011,1.000010,1.000010,1.000010,1.000011,1.000010,1.000011,1.000011,1.000011,1.000011,1.000010,1.000010,1.000012,1.000011,1.000011,1.000010,1.000012,1.000010,1.000011,1.000010,1.000012,1.000011,1.000012,1.000012,1.000012,1.000011,1.000011,1.000011,1.000012,1.000010,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000012,1.000011,1.000012,1.000011,1.000011,1.000011,1.000011,1.000011,1.000012,1.000012,1.000012,1.000011,1.000012,1.000011,1.000012,1.000010,1.000011,1.000011,1.000011,1.000010,1.000011,1.000011,1.000012,1.000011,1.000011,1.000011,1.000012,1.000012,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000010,1.000012,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000011,1.000012,1.000011,1.000012,1.000011,1.000012,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000012,1.000011,1.000012,1.000011,1.000011,1.000011,1.000012,1.000011,1.000011,1.000011,1.000012,1.000012,1.000011,1.000010,1.000011,1.000011,1.000011,1.000010,1.000011,1.000010,1.000011,1.000011,1.000012,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000010,1.000011,1.000010,1.000010,1.000010,1.000010,1.000010,1.000011,1.000011,1.000011,1.000010,1.000010,1.000010,1.000011,1.000010,1.000010,1.000010,1.000011,1.000010,1.000011,1.000010,1.000011,1.000010,1.000011,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000010,1.000011,1.000010,1.000010,1.000010,1.000011,1.000011,1.000011,1.000010,1.000011,1.000010,1.000011,1.000011,1.000011,1.000010,1.000012,1.000011,1.000011,1.000011,1.000012,1.000011,1.000011,1.000011,1.000012,1.000011,1.000011,1.000011,1.000011,1.000011,1.000012,1.000010,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000012,1.000012,1.000012,1.000011,1.000012,1.000012,1.000011,1.000011,1.000011,1.000011,1.000012,1.000011,1.000011,1.000011,1.000012,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000010,1.000011,1.000011,1.000010,1.000010,1.000011,1.000010,1.000011,1.000010,1.000011,1.000010,1.000011,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000012,1.000011,1.000010,1.000011,1.000011,1.000011,1.000011,1.000012,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000011,1.000011,1.000012,1.000012,1.000011,1.000011,1.000011,1.000011,1.000011,1.000012,1.000012,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000010,1.000011,1.000010,1.000011,1.000010,1.000011,1.000011,1.000011,1.000010,1.000011,1.000011,1.000011,1.000011,1.000012,1.000011,1.000012,1.000011,
